,staff01_note01,staff01_note02,staff01_note03,staff01_note04,staff01_note05,staff02_note01,staff02_note02,staff02_note03,staff02_note04,staff02_note05
614,64,67,72,0,0,0,0,0,0,0
615,64,67,72,0,0,31,0,0,0,0
616,74,0,0,0,0,38,0,0,0,0
617,74,79,0,0,0,36,48,0,0,0
618,79,0,0,0,0,43,0,0,0,0
619,76,79,0,0,0,35,47,0,0,0
620,71,0,0,0,0,31,43,0,0,0
621,71,74,79,0,0,0,0,0,0,0
622,0,0,0,0,0,26,0,0,0,0
623,81,0,0,0,0,33,0,0,0,0
624,67,71,74,79,0,38,0,0,0,0
625,72,76,79,0,0,0,0,0,0,0
626,67,0,0,0,0,31,0,0,0,0
627,72,76,0,0,0,38,0,0,0,0
628,70,72,0,0,0,36,48,0,0,0
629,74,0,0,0,0,40,52,0,0,0
630,72,0,0,0,0,41,53,0,0,0
631,65,69,72,0,0,0,0,0,0,0
632,60,0,0,0,0,40,52,0,0,0
633,65,69,72,0,0,38,50,0,0,0
634,64,67,72,0,0,36,48,0,0,0
635,55,0,0,0,0,31,43,0,0,0
636,57,0,0,0,0,38,0,0,0,0
637,52,57,60,0,0,0,0,0,0,0
638,57,60,0,0,0,40,52,0,0,0
639,52,57,60,0,0,28,40,0,0,0
640,53,62,0,0,0,0,0,0,0,0
641,55,64,0,0,0,35,47,0,0,0
642,55,64,0,0,0,0,0,0,0,0
643,60,64,0,0,0,48,0,0,0,0
644,53,59,62,0,0,38,0,0,0,0
645,52,55,60,0,0,0,0,0,0,0
646,64,67,72,0,0,48,0,0,0,0
647,65,69,72,0,0,41,48,0,0,0
648,65,69,72,0,0,45,0,0,0,0
649,60,64,67,72,0,0,0,0,0,0
650,57,0,0,0,0,33,45,0,0,0
651,60,0,0,0,0,55,0,0,0,0
652,62,0,0,0,0,31,43,0,0,0
653,67,0,0,0,0,38,0,0,0,0
654,62,64,67,0,0,36,48,0,0,0
655,64,67,0,0,0,0,0,0,0,0
656,60,62,0,0,0,40,52,0,0,0
657,57,60,0,0,0,53,0,0,0,0
658,57,0,0,0,0,38,50,0,0,0
659,52,55,0,0,0,36,48,0,0,0
660,69,0,0,0,0,38,0,0,0,0
661,64,72,0,0,0,36,48,0,0,0
662,64,0,0,0,0,43,0,0,0,0
663,74,76,79,0,0,36,48,0,0,0
664,76,0,0,0,0,35,47,0,0,0
665,67,74,79,0,0,0,0,0,0,0
666,0,0,0,0,0,26,38,0,0,0
667,72,76,0,0,0,33,0,0,0,0
668,71,74,79,0,0,31,43,0,0,0
669,79,0,0,0,0,36,48,0,0,0
670,67,72,76,79,0,0,0,0,0,0
671,0,0,0,0,0,31,0,0,0,0
672,72,76,81,0,0,38,0,0,0,0
673,70,72,76,0,0,36,48,0,0,0
674,67,74,0,0,0,40,0,0,0,0
675,52,57,60,0,0,40,0,0,0,0
676,64,0,0,0,0,35,47,0,0,0
677,53,55,59,62,0,31,43,0,0,0
678,53,55,62,0,0,38,0,0,0,0
679,64,67,72,0,0,43,0,0,0,0
680,60,64,67,72,0,31,43,0,0,0
681,60,64,67,0,0,0,0,0,0,0
682,60,64,67,0,0,33,45,0,0,0
683,69,0,0,0,0,35,47,0,0,0
684,64,69,72,0,0,33,45,0,0,0
685,64,0,0,0,0,40,0,0,0,0
686,0,0,0,0,0,33,0,0,0,0
687,74,0,0,0,0,35,47,0,0,0
688,67,76,0,0,0,36,48,0,0,0
689,65,67,71,74,0,31,43,0,0,0
690,65,67,71,74,0,0,0,0,0,0
691,65,67,69,72,0,0,0,0,0,0
692,65,69,72,0,0,41,53,0,0,0
693,64,67,72,0,0,40,52,0,0,0
694,62,65,72,0,0,38,50,0,0,0
695,60,67,0,0,0,0,0,0,0,0
696,64,72,0,0,0,0,0,0,0,0
697,67,76,0,0,0,0,0,0,0,0
698,72,79,0,0,0,0,0,0,0,0
699,76,84,0,0,0,0,0,0,0,0
700,76,84,0,0,0,36,48,0,0,0
701,57,62,0,0,0,36,38,0,0,0
702,66,0,0,0,0,42,0,0,0,0
703,62,0,0,0,0,43,0,0,0,0
704,57,0,0,0,0,42,0,0,0,0
705,62,0,0,0,0,47,0,0,0,0
706,66,0,0,0,0,40,0,0,0,0
707,0,0,0,0,0,44,0,0,0,0
708,69,0,0,0,0,40,0,0,0,0
709,0,0,0,0,0,49,0,0,0,0
710,69,0,0,0,0,45,0,0,0,0
711,66,0,0,0,0,45,0,0,0,0
712,62,0,0,0,0,42,0,0,0,0
713,59,0,0,0,0,43,0,0,0,0
714,62,0,0,0,0,44,0,0,0,0
715,59,0,0,0,0,50,0,0,0,0
716,64,0,0,0,0,52,0,0,0,0
717,62,0,0,0,0,43,47,50,0,0
718,0,0,0,0,0,45,50,54,0,0
719,0,0,0,0,0,43,47,50,52,0
720,62,0,0,0,0,50,54,57,0,0
721,85,0,0,0,0,0,0,0,0,0
722,83,0,0,0,0,0,0,0,0,0
723,71,74,0,0,0,0,0,0,0,0
724,80,0,0,0,0,0,0,0,0,0
725,71,0,0,0,0,36,0,0,0,0
726,60,0,0,0,0,51,0,0,0,0
727,60,63,66,0,0,50,0,0,0,0
728,59,62,65,0,0,49,0,0,0,0
729,63,0,0,0,0,36,0,0,0,0
730,63,0,0,0,0,46,0,0,0,0
731,60,0,0,0,0,45,0,0,0,0
732,63,0,0,0,0,44,0,0,0,0
733,0,0,0,0,0,54,58,60,0,0
734,53,58,63,0,0,48,0,0,0,0
735,57,62,67,0,0,51,0,0,0,0
736,67,71,74,0,0,53,63,0,0,0
737,64,67,0,0,0,50,60,0,0,0
738,63,67,0,0,0,43,53,0,0,0
739,56,59,63,67,0,0,0,0,0,0
740,65,0,0,0,0,36,0,0,0,0
741,59,61,63,0,0,45,0,0,0,0
742,60,0,0,0,0,33,0,0,0,0
743,54,57,63,0,0,50,0,0,0,0
744,56,58,63,0,0,52,0,0,0,0
745,56,58,63,0,0,42,52,0,0,0
746,58,59,63,0,0,43,53,0,0,0
747,58,62,0,0,0,51,0,0,0,0
748,60,65,0,0,0,44,54,0,0,0
749,59,64,67,0,0,43,53,0,0,0
750,0,0,0,0,0,51,0,0,0,0
751,62,66,71,0,0,47,57,0,0,0
752,72,0,0,0,0,46,0,0,0,0
753,62,67,72,0,0,56,0,0,0,0
754,65,67,72,0,0,51,61,0,0,0
755,60,63,0,0,0,44,55,0,0,0
756,60,63,66,0,0,45,54,0,0,0
757,72,0,0,0,0,46,56,0,0,0
758,62,67,72,0,0,0,0,0,0,0
759,72,0,0,0,0,51,61,0,0,0
760,63,65,67,72,0,0,0,0,0,0
761,60,63,68,0,0,50,54,0,0,0
762,60,64,67,71,0,48,55,0,0,0
763,67,71,0,0,0,0,0,0,0,0
764,66,69,0,0,0,0,0,0,0,0
765,71,0,0,0,0,50,60,0,0,0
766,60,64,66,71,0,0,0,0,0,0
767,59,62,0,0,0,43,0,0,0,0
768,59,62,0,0,0,44,54,0,0,0
769,59,63,66,0,0,49,52,0,0,0
770,58,62,66,0,0,42,52,0,0,0
771,59,64,68,0,0,43,53,0,0,0
772,72,0,0,0,0,60,0,0,0,0
773,74,77,0,0,0,0,0,0,0,0
774,72,75,0,0,0,48,0,0,0,0
775,75,0,0,0,0,58,0,0,0,0
776,72,0,0,0,0,57,0,0,0,0
777,75,0,0,0,0,56,0,0,0,0
778,0,0,0,0,0,66,70,72,0,0
779,60,0,0,0,0,58,0,0,0,0
780,63,67,71,74,0,62,0,0,0,0
781,63,67,73,0,0,61,0,0,0,0
782,63,67,72,0,0,60,0,0,0,0
783,67,0,0,0,0,50,0,0,0,0
784,65,68,0,0,0,43,53,0,0,0
785,70,74,0,0,0,0,0,0,0,0
786,55,60,63,0,0,48,0,0,0,0
787,63,0,0,0,0,45,0,0,0,0
788,66,71,75,0,0,55,0,0,0,0
789,58,60,0,0,0,36,0,0,0,0
790,63,0,0,0,0,44,54,0,0,0
791,59,64,70,0,0,43,53,0,0,0
792,57,62,67,0,0,36,0,0,0,0
793,0,0,0,0,0,39,44,51,55,56
794,63,75,0,0,0,51,56,60,0,0
795,72,0,0,0,0,51,56,60,0,0
796,63,75,0,0,0,0,0,0,0,0
797,0,0,0,0,0,45,57,0,0,0
798,63,75,0,0,0,46,58,0,0,0
799,70,0,0,0,0,51,55,61,0,0
800,63,75,0,0,0,51,55,61,0,0
801,0,0,0,0,0,44,56,0,0,0
802,0,0,0,0,0,32,0,0,0,0
803,44,0,0,0,0,0,0,0,0,0
804,47,0,0,0,0,0,0,0,0,0
805,56,0,0,0,0,0,0,0,0,0
806,0,0,0,0,0,56,0,0,0,0
807,92,0,0,0,0,0,0,0,0,0
808,80,92,0,0,0,62,65,68,71,0
809,80,92,0,0,0,0,0,0,0,0
810,80,92,0,0,0,63,68,72,0,0
811,87,0,0,0,0,0,0,0,0,0
812,89,0,0,0,0,63,68,72,0,0
813,87,0,0,0,0,63,68,72,0,0
814,80,89,0,0,0,0,0,0,0,0
815,0,0,0,0,0,63,68,72,0,0
816,76,80,0,0,0,0,0,0,0,0
817,76,80,0,0,0,64,68,71,0,0
818,76,83,0,0,0,64,68,71,0,0
819,82,0,0,0,0,63,68,72,0,0
820,75,84,0,0,0,0,0,0,0,0
821,75,84,0,0,0,63,68,72,0,0
822,75,82,0,0,0,63,67,73,0,0
823,75,80,0,0,0,68,72,0,0,0
824,68,80,0,0,0,50,53,56,59,0
825,68,80,0,0,0,51,56,60,0,0
826,68,77,0,0,0,51,56,60,0,0
827,75,0,0,0,0,51,56,60,0,0
828,68,77,0,0,0,0,0,0,0,0
829,0,0,0,0,0,51,56,60,0,0
830,64,68,0,0,0,0,0,0,0,0
831,64,68,0,0,0,52,56,59,0,0
832,64,71,0,0,0,52,56,59,0,0
833,70,0,0,0,0,51,56,60,0,0
834,63,72,0,0,0,0,0,0,0,0
835,63,72,0,0,0,51,56,60,0,0
836,63,70,0,0,0,51,55,61,0,0
837,63,68,0,0,0,56,60,0,0,0
838,0,0,0,0,0,46,58,0,0,0
839,75,87,0,0,0,51,55,61,0,0
840,82,0,0,0,0,39,51,0,0,0
841,0,0,0,0,0,51,55,61,0,0
842,73,85,0,0,0,46,58,0,0,0
843,82,0,0,0,0,51,55,61,0,0
844,72,84,0,0,0,0,0,0,0,0
845,72,84,0,0,0,39,51,0,0,0
846,70,82,0,0,0,43,55,0,0,0
847,75,0,0,0,0,39,51,0,0,0
848,65,77,0,0,0,0,0,0,0,0
849,68,80,0,0,0,44,56,0,0,0
850,65,77,0,0,0,44,56,0,0,0
851,65,77,0,0,0,45,57,0,0,0
852,67,79,0,0,0,51,55,61,0,0
853,73,0,0,0,0,39,51,0,0,0
854,73,0,0,0,0,51,55,61,0,0
855,65,77,0,0,0,46,58,0,0,0
856,65,77,0,0,0,47,59,0,0,0
857,0,0,0,0,0,48,60,0,0,0
858,67,79,0,0,0,43,55,0,0,0
859,66,78,0,0,0,42,54,0,0,0
860,69,0,0,0,0,41,53,0,0,0
861,77,0,0,0,0,45,57,0,0,0
862,69,0,0,0,0,45,57,0,0,0
863,70,0,0,0,0,53,58,61,0,0
864,65,77,0,0,0,53,58,61,0,0
865,65,70,73,0,0,53,58,61,0,0
866,62,65,68,72,0,46,53,58,0,0
867,0,0,0,0,0,46,53,58,0,0
868,62,65,68,72,0,0,0,0,0,0
869,61,70,0,0,0,0,0,0,0,0
870,60,68,0,0,0,44,56,0,0,0
871,63,75,0,0,0,45,57,0,0,0
872,65,77,0,0,0,41,53,0,0,0
873,0,0,0,0,0,51,57,60,0,0
874,69,81,0,0,0,33,45,0,0,0
875,69,81,0,0,0,51,57,60,0,0
876,70,82,0,0,0,0,0,0,0,0
877,70,82,0,0,0,34,46,0,0,0
878,0,0,0,0,0,53,58,61,0,0
879,73,85,0,0,0,37,49,0,0,0
880,72,75,84,0,0,60,0,0,0,0
881,72,75,84,0,0,51,60,0,0,0
882,70,73,82,0,0,58,0,0,0,0
883,68,72,80,0,0,56,0,0,0,0
884,80,84,87,92,0,32,44,0,0,0
885,74,77,80,0,0,0,0,0,0,0
886,71,0,0,0,0,41,53,0,0,0
887,74,77,80,0,0,41,53,0,0,0
888,71,0,0,0,0,38,50,0,0,0
889,74,77,80,0,0,38,50,0,0,0
890,71,0,0,0,0,35,47,0,0,0
891,71,74,77,80,0,0,0,0,0,0
892,71,74,77,80,0,32,44,0,0,0
893,0,0,0,0,0,27,39,0,0,0
894,72,75,84,0,0,63,0,0,0,0
895,72,75,84,0,0,51,63,0,0,0
896,70,73,82,0,0,61,0,0,0,0
897,68,72,80,0,0,60,0,0,0,0
898,67,0,0,0,0,52,55,57,60,0
899,0,0,0,0,0,55,59,63,0,0
900,67,0,0,0,0,55,59,63,0,0
901,69,0,0,0,0,36,48,0,0,0
902,64,0,0,0,0,52,55,57,60,0
903,64,0,0,0,0,31,43,0,0,0
904,69,0,0,0,0,52,55,57,60,0
905,69,0,0,0,0,37,49,0,0,0
906,0,0,0,0,0,49,52,55,58,0
907,69,0,0,0,0,49,52,55,58,0
908,69,0,0,0,0,38,50,0,0,0
909,0,0,0,0,0,50,53,57,0,0
910,59,0,0,0,0,50,53,57,0,0
911,59,0,0,0,0,31,43,0,0,0
912,0,0,0,0,0,50,53,55,59,0
913,67,0,0,0,0,50,53,55,59,0
914,72,0,0,0,0,38,50,0,0,0
915,69,0,0,0,0,50,53,57,0,0
916,59,0,0,0,0,50,53,55,59,0
917,69,0,0,0,0,50,53,55,59,0
918,69,0,0,0,0,31,43,0,0,0
919,72,0,0,0,0,36,48,0,0,0
920,70,0,0,0,0,37,49,0,0,0
921,68,0,0,0,0,49,52,55,58,0
922,76,0,0,0,0,38,50,0,0,0
923,74,0,0,0,0,50,53,57,0,0
924,74,0,0,0,0,41,53,0,0,0
925,72,0,0,0,0,50,53,57,0,0
926,71,0,0,0,0,42,54,0,0,0
927,68,0,0,0,0,54,57,60,63,0
928,72,0,0,0,0,43,55,0,0,0
929,64,0,0,0,0,53,56,58,62,0
930,67,0,0,0,0,45,57,0,0,0
931,0,0,0,0,0,52,55,58,61,0
932,67,0,0,0,0,52,55,58,61,0
933,65,0,0,0,0,50,53,57,0,0
934,71,74,77,81,0,0,0,0,0,0
935,71,74,77,79,0,0,0,0,0,0
936,67,71,74,79,0,0,0,0,0,0
937,67,72,76,0,0,0,0,0,0,0
938,66,72,76,0,0,0,0,0,0,0
939,69,72,81,0,0,0,0,0,0,0
940,69,73,81,0,0,0,0,0,0,0
941,69,74,81,0,0,0,0,0,0,0
942,69,75,81,0,0,0,0,0,0,0
943,70,76,81,0,0,0,0,0,0,0
944,70,76,79,0,0,0,0,0,0,0
945,69,72,74,0,0,0,0,0,0,0
946,69,72,76,0,0,0,0,0,0,0
947,72,75,81,0,0,0,0,0,0,0
948,72,76,81,0,0,0,0,0,0,0
949,72,77,81,0,0,0,0,0,0,0
950,72,74,78,83,0,0,0,0,0,0
951,72,74,78,81,0,0,0,0,0,0
952,71,74,76,0,0,0,0,0,0,0
953,71,74,78,0,0,0,0,0,0,0
954,71,74,81,0,0,0,0,0,0,0
955,61,67,70,0,0,0,0,0,0,0
956,61,67,69,0,0,0,0,0,0,0
957,59,62,67,0,0,0,0,0,0,0
958,62,65,67,0,0,0,0,0,0,0
959,62,65,68,0,0,0,0,0,0,0
960,65,67,72,0,0,0,0,0,0,0
961,65,67,73,0,0,0,0,0,0,0
962,65,67,74,0,0,0,0,0,0,0
963,65,68,74,0,0,0,0,0,0,0
964,66,73,78,0,0,0,0,0,0,0
965,67,73,79,0,0,0,0,0,0,0
966,69,73,76,81,0,0,0,0,0,0
967,67,73,76,79,0,0,0,0,0,0
968,65,72,77,0,0,0,0,0,0,0
969,66,72,78,0,0,0,0,0,0,0
970,67,72,74,79,0,0,0,0,0,0
971,66,72,74,78,0,0,0,0,0,0
972,61,73,0,0,0,0,0,0,0,0
973,62,74,0,0,0,0,0,0,0,0
974,76,88,0,0,0,0,0,0,0,0
975,67,74,77,79,0,0,0,0,0,0
976,74,77,86,0,0,0,0,0,0,0
977,72,76,84,0,0,0,0,0,0,0
978,0,0,0,0,0,38,43,50,55,0
979,0,0,0,0,0,42,54,0,0,0
980,0,0,0,0,0,55,60,64,0,0
981,0,0,0,0,0,55,59,65,0,0
982,0,0,0,0,0,57,60,64,0,0
983,0,0,0,0,0,32,44,0,0,0
984,0,0,0,0,0,60,63,66,0,0
985,0,0,0,0,0,55,60,64,67,0
986,0,0,0,0,0,30,42,0,0,0
987,0,0,0,0,0,54,57,60,64,0
988,0,0,0,0,0,58,60,64,0,0
989,0,0,0,0,0,57,60,65,0,0
990,0,0,0,0,0,60,62,66,0,0
991,0,0,0,0,0,59,62,67,0,0
992,0,0,0,0,0,50,62,0,0,0
993,0,0,0,0,0,56,60,63,66,0
994,0,0,0,0,0,55,57,61,64,0
995,0,0,0,0,0,54,60,62,0,0
996,0,0,0,0,0,53,55,59,0,0
997,67,71,74,77,0,0,0,0,0,0
998,88,0,0,0,0,0,0,0,0,0
999,62,79,0,0,0,0,0,0,0,0
1000,55,67,0,0,0,0,0,0,0,0
1001,76,79,81,83,84,0,0,0,0,0
1002,76,81,0,0,0,0,0,0,0,0
1003,71,79,0,0,0,0,0,0,0,0
1004,71,77,0,0,0,0,0,0,0,0
1005,89,0,0,0,0,0,0,0,0,0
1006,60,70,0,0,0,0,0,0,0,0
1007,62,69,0,0,0,0,0,0,0,0
1008,65,69,77,0,0,0,0,0,0,0
1009,65,68,73,77,0,0,0,0,0,0
1010,65,69,72,77,0,0,0,0,0,0
1011,77,81,84,89,0,0,0,0,0,0
1012,70,81,0,0,0,0,0,0,0,0
1013,69,79,0,0,0,0,0,0,0,0
1014,67,71,74,79,0,43,55,0,0,0
1015,66,71,74,78,0,42,54,0,0,0
1016,64,67,71,76,0,40,52,0,0,0
1017,63,67,71,75,0,39,51,0,0,0
1018,64,67,71,73,0,37,49,0,0,0
1019,61,64,0,0,0,55,59,0,0,0
1020,67,71,74,78,0,66,0,0,0,0
1021,77,0,0,0,0,65,0,0,0,0
1022,76,0,0,0,0,64,0,0,0,0
1023,73,0,0,0,0,61,0,0,0,0
1024,64,67,73,0,0,49,0,0,0,0
1025,60,66,71,0,0,50,54,0,0,0
1026,62,67,71,0,0,55,0,0,0,0
1027,62,66,71,0,0,54,0,0,0,0
1028,67,71,76,0,0,40,52,0,0,0
1029,67,71,75,0,0,39,51,0,0,0
1030,64,67,71,76,0,49,55,59,0,0
1031,67,0,0,0,0,52,61,0,0,0
1032,67,71,73,78,0,57,66,0,0,0
1033,64,67,73,0,0,61,0,0,0,0
1034,66,69,74,0,0,50,54,57,62,0
1035,71,83,0,0,0,31,43,0,0,0
1036,67,79,0,0,0,55,59,62,0,0
1037,0,0,0,0,0,55,59,62,0,0
1038,70,71,0,0,0,0,0,0,0,0
1039,69,70,0,0,0,0,0,0,0,0
1040,67,0,0,0,0,55,59,62,0,0
1041,62,0,0,0,0,55,59,62,0,0
1042,69,0,0,0,0,32,44,0,0,0
1043,81,82,83,0,0,33,45,0,0,0
1044,74,78,0,0,0,57,60,64,0,0
1045,73,77,0,0,0,0,0,0,0,0
1046,71,0,0,0,0,59,62,66,0,0
1047,0,0,0,0,0,59,62,66,0,0
1048,76,0,0,0,0,59,62,66,0,0
1049,69,0,0,0,0,52,57,59,0,0
1050,64,0,0,0,0,52,57,59,0,0
1051,0,0,0,0,0,52,55,59,0,0
1052,67,0,0,0,0,52,55,59,0,0
1053,71,0,0,0,0,55,59,62,0,0
1054,76,0,0,0,0,54,59,62,0,0
1055,76,0,0,0,0,52,55,59,0,0
1056,74,0,0,0,0,51,55,59,0,0
1057,64,0,0,0,0,49,52,55,59,0
1058,0,0,0,0,0,49,52,55,59,0
1059,71,0,0,0,0,49,52,55,59,0
1060,69,0,0,0,0,50,54,57,0,0
1061,0,0,0,0,0,50,54,57,0,0
1062,78,0,0,0,0,50,54,57,0,0
1063,0,0,0,0,0,50,54,57,60,0
1064,69,70,71,0,0,0,0,0,0,0
1065,0,0,0,0,0,48,52,55,0,0
1066,74,78,0,0,0,50,54,57,0,0
1067,75,76,0,0,0,0,0,0,0,0
1068,74,76,0,0,0,0,0,0,0,0
1069,64,0,0,0,0,32,44,0,0,0
1070,69,71,0,0,0,0,0,0,0,0
1071,69,0,0,0,0,57,60,64,0,0
1072,64,0,0,0,0,55,59,62,0,0
1073,79,0,0,0,0,55,59,62,0,0
1074,76,80,81,0,0,31,43,0,0,0
1075,76,80,81,0,0,32,44,0,0,0
1076,76,80,81,0,0,33,45,0,0,0
1077,83,0,0,0,0,33,45,0,0,0
1078,74,76,0,0,0,57,60,64,0,0
1079,60,66,0,0,0,36,48,0,0,0
1080,60,64,69,0,0,36,48,0,0,0
1081,62,66,71,0,0,38,50,0,0,0
1082,62,66,74,0,0,0,0,0,0,0
1083,62,66,0,0,0,38,50,0,0,0
1084,62,67,0,0,0,0,0,0,0,0
1085,67,0,0,0,0,24,0,0,0,0
1086,78,0,0,0,0,50,54,57,60,0
1087,62,74,0,0,0,55,59,62,0,0
1088,69,81,0,0,0,32,44,0,0,0
1089,72,84,0,0,0,33,45,0,0,0
1090,71,0,0,0,0,33,45,0,0,0
1091,70,0,0,0,0,57,60,64,0,0
1092,76,88,0,0,0,55,59,62,0,0
1093,67,79,0,0,0,31,43,0,0,0
1094,79,86,0,0,0,31,43,0,0,0
1095,79,86,0,0,0,0,0,0,0,0
1096,74,83,0,0,0,0,0,0,0,0
1097,72,81,0,0,0,0,0,0,0,0
1098,71,79,0,0,0,55,59,62,0,0
1099,71,79,0,0,0,31,43,0,0,0
1100,69,76,0,0,0,0,0,0,0,0
1101,67,74,0,0,0,0,0,0,0,0
1102,67,70,0,0,0,55,59,62,0,0
1103,67,0,0,0,0,32,44,0,0,0
1104,64,71,0,0,0,33,45,0,0,0
1105,76,79,82,83,0,57,60,64,0,0
1106,74,83,0,0,0,31,43,0,0,0
1107,79,88,0,0,0,0,0,0,0,0
1108,74,83,0,0,0,55,59,62,0,0
1109,83,91,0,0,0,0,0,0,0,0
1110,79,88,0,0,0,31,43,0,0,0
1111,79,84,0,0,0,31,43,0,0,0
1112,79,83,0,0,0,0,0,0,0,0
1113,79,83,0,0,0,32,44,0,0,0
1114,79,90,0,0,0,33,45,0,0,0
1115,81,88,0,0,0,0,0,0,0,0
1116,64,67,70,71,0,57,60,64,0,0
1117,64,69,0,0,0,0,0,0,0,0
1118,64,67,71,0,0,33,45,0,0,0
1119,81,0,0,0,0,31,43,0,0,0
1120,74,79,0,0,0,0,0,0,0,0
1121,71,76,0,0,0,0,0,0,0,0
1122,67,71,0,0,0,55,59,62,0,0
1123,64,72,0,0,0,33,45,0,0,0
1124,62,71,0,0,0,0,0,0,0,0
1125,60,69,0,0,0,0,0,0,0,0
1126,74,79,0,0,0,31,43,0,0,0
1127,84,0,0,0,0,60,0,0,0,0
1128,77,0,0,0,0,65,69,0,0,0
1129,77,0,0,0,0,59,0,0,0,0
1130,86,0,0,0,0,65,69,0,0,0
1131,84,0,0,0,0,58,0,0,0,0
1132,72,0,0,0,0,48,0,0,0,0
1133,0,0,0,0,0,58,64,67,0,0
1134,72,83,84,0,0,64,67,0,0,0
1135,72,83,84,0,0,0,0,0,0,0
1136,72,84,0,0,0,48,0,0,0,0
1137,65,0,0,0,0,41,53,0,0,0
1138,69,0,0,0,0,39,51,0,0,0
1139,57,60,65,0,0,0,0,0,0,0
1140,70,0,0,0,0,38,50,0,0,0
1141,58,65,0,0,0,0,0,0,0,0
1142,71,0,0,0,0,37,49,0,0,0
1143,59,65,68,0,0,0,0,0,0,0
1144,62,65,68,71,0,0,0,0,0,0
1145,76,0,0,0,0,34,46,0,0,0
1146,77,0,0,0,0,33,45,0,0,0
1147,59,62,65,0,0,0,0,0,0,0
1148,59,65,69,0,0,0,0,0,0,0
1149,58,64,67,0,0,0,0,0,0,0
1150,64,0,0,0,0,36,48,0,0,0
1151,58,60,0,0,0,0,0,0,0,0
1152,67,0,0,0,0,36,48,0,0,0
1153,58,62,64,0,0,0,0,0,0,0
1154,65,0,0,0,0,41,0,0,0,0
1155,55,58,62,0,0,0,0,0,0,0
1156,60,65,69,0,0,41,53,0,0,0
1157,60,65,0,0,0,0,0,0,0,0
1158,55,61,64,69,0,0,0,0,0,0
1159,59,62,64,68,71,0,0,0,0,0
1160,0,0,0,0,0,37,49,0,0,0
1161,61,64,67,69,73,0,0,0,0,0
1162,62,65,69,74,0,0,0,0,0,0
1163,64,67,70,73,76,0,0,0,0,0
1164,65,69,74,77,0,0,0,0,0,0
1165,57,60,63,66,69,0,0,0,0,0
1166,59,62,65,67,0,0,0,0,0,0
1167,57,60,65,69,0,0,0,0,0,0
1168,59,62,65,71,0,0,0,0,0,0
1169,58,64,67,72,0,0,0,0,0,0
1170,62,65,68,71,74,0,0,0,0,0
1171,64,67,70,76,0,0,0,0,0,0
1172,60,64,67,70,72,0,0,0,0,0
1173,74,75,76,77,0,0,0,0,0,0
1174,77,0,0,0,0,38,50,0,0,0
1175,0,0,0,0,0,57,62,65,0,0
1176,74,75,76,77,0,43,0,0,0,0
1177,74,0,0,0,0,55,58,62,65,0
1178,70,74,76,81,0,0,0,0,0,0
1179,70,74,76,81,0,36,48,0,0,0
1180,77,0,0,0,0,41,53,0,0,0
1181,65,0,0,0,0,57,60,0,0,0
1182,81,0,0,0,0,39,51,0,0,0
1183,69,0,0,0,0,55,60,63,65,0
1184,82,0,0,0,0,38,50,0,0,0
1185,70,0,0,0,0,58,62,65,67,0
1186,83,0,0,0,0,37,49,0,0,0
1187,71,0,0,0,0,59,61,65,68,0
1188,84,0,0,0,0,36,48,0,0,0
1189,72,0,0,0,0,60,65,69,0,0
1190,86,0,0,0,0,35,47,0,0,0
1191,74,0,0,0,0,59,62,65,68,0
1192,88,0,0,0,0,34,46,0,0,0
1193,76,0,0,0,0,58,60,64,67,0
1194,89,0,0,0,0,33,45,0,0,0
1195,77,0,0,0,0,60,62,65,69,0
1196,69,0,0,0,0,59,62,65,0,0
1197,86,0,0,0,0,31,43,0,0,0
1198,74,0,0,0,0,59,62,65,69,0
1199,72,0,0,0,0,58,60,64,67,0
1200,76,0,0,0,0,36,48,0,0,0
1201,64,0,0,0,0,55,58,60,0,0
1202,65,69,72,77,0,29,41,0,0,0
1203,81,89,0,0,0,57,60,65,0,0
1204,77,86,0,0,0,38,50,0,0,0
1205,81,89,0,0,0,0,0,0,0,0
1206,77,86,0,0,0,0,0,0,0,0
1207,82,89,0,0,0,31,43,0,0,0
1208,82,89,0,0,0,55,58,62,65,0
1209,82,86,88,93,0,0,0,0,0,0
1210,82,86,88,93,0,58,62,64,69,0
1211,69,0,0,0,0,57,60,63,65,0
1212,81,0,0,0,0,57,60,65,0,0
1213,80,0,0,0,0,58,60,64,0,0
1214,77,0,0,0,0,41,48,57,0,0
1215,69,72,81,0,0,41,53,0,0,0
1216,69,73,76,79,81,40,52,0,0,0
1217,69,73,76,79,81,0,0,0,0,0
1218,71,74,76,80,83,0,0,0,0,0
1219,71,74,76,80,83,35,47,0,0,0
1220,0,0,0,0,0,56,59,62,64,0
1221,73,76,79,81,85,0,0,0,0,0
1222,73,76,79,81,85,37,49,0,0,0
1223,74,77,81,86,0,0,0,0,0,0
1224,74,77,81,86,0,38,50,0,0,0
1225,76,79,82,85,88,0,0,0,0,0
1226,76,79,82,85,88,40,52,0,0,0
1227,0,0,0,0,0,58,61,64,67,0
1228,77,81,86,89,0,0,0,0,0,0
1229,77,81,86,89,0,41,53,0,0,0
1230,69,72,75,78,81,42,54,0,0,0
1231,69,72,75,78,81,0,0,0,0,0
1232,0,0,0,0,0,57,60,63,66,0
1233,67,71,74,77,79,43,55,0,0,0
1234,0,0,0,0,0,55,59,62,65,0
1235,67,71,74,77,79,38,50,0,0,0
